,client_id,amount,date,time
966,297,-830.0,10/7/2020,16:27
967,425,-884.0,10/30/2020,22:55
968,157,-1158.0,6/1/2020,20:13
969,745,-1538.0,12/16/2020,22:10
970,611,-1322.0,7/29/2020,0:57
971,886,-1888.0,7/19/2020,9:59
972,877,-1654.0,12/11/2020,9:06
973,881,-1936.0,2/7/2020,0:04
974,454,-1430.0,1/9/2020,8:23
975,660,-1432.0,6/19/2020,9:29
976,94,-1389.0,8/3/2020,3:25
977,882,-1477.0,2/29/2020,8:49
978,845,-1251.0,12/1/2020,0:35
979,692,-1871.0,7/21/2020,7:13
980,937,-1506.0,12/20/2020,5:29
981,760,-1704.0,11/21/2020,12:39
982,960,-1197.0,12/12/2020,19:59
983,905,-1166.0,7/17/2020,23:10
984,35,-1987.0,9/29/2020,4:53
985,361,-2000.0,10/29/2020,4:56
986,567,-1571.0,12/23/2020,16:29
987,276,-1244.0,9/10/2020,6:22
988,611,-1740.0,2/20/2020,6:46
989,146,-1327.0,12/23/2020,4:31
990,123,-847.0,8/30/2020,18:40
991,725,-987.0,6/27/2020,6:14
992,102,-1155.0,10/5/2020,0:00
993,164,-1949.0,4/7/2020,18:01
994,823,-824.0,11/9/2020,11:00
995,317,-1891.0,10/21/2020,2:54
996,157,-1160.0,12/29/2020,22:03
997,896,-1115.0,6/2/2020,21:06
998,424,-1406.0,2/14/2020,19:02
999,211,-1904.0,2/3/2020,3:09
0,59,-1035.0,2/14/2020,0:52
1,393,-1001.0,12/14/2020,11:01
2,216,-1179.0,1/6/2020,1:51
3,389,-1569.0,11/14/2020,11:03
4,182,-1021.0,2/11/2020,16:59
5,503,-1871.0,2/22/2020,1:58
6,133,-1816.0,5/4/2020,3:09
7,883,-1456.0,1/19/2020,16:56
8,350,-1449.0,10/6/2020,22:44
9,506,-1469.0,7/13/2020,9:21
10,973,-1369.0,1/4/2020,2:33
11,178,-1598.0,1/19/2020,17:11
12,231,-1951.0,7/25/2020,18:41
13,864,-1756.0,11/29/2020,5:50
14,456,-1672.0,9/26/2020,15:55
15,290,-1124.0,11/13/2020,7:44
16,279,-982.0,11/22/2020,9:54
17,184,-942.0,7/18/2020,4:51
18,925,-1783.0,8/30/2020,19:20
19,498,-1004.0,11/14/2020,4:18
20,713,-1160.0,3/31/2020,8:56
21,615,-1851.0,3/21/2020,8:28
22,407,-1695.0,3/29/2020,21:59
23,104,-1285.0,10/29/2020,4:31
24,634,-1404.0,7/10/2020,13:01
25,95,-1264.0,1/24/2020,2:47
26,759,-1156.0,5/26/2020,4:34
27,344,-913.0,12/14/2020,22:27
28,822,-1082.0,7/27/2020,16:24
29,412,-1023.0,6/13/2020,7:13
30,767,-1489.0,5/20/2020,6:50
31,571,-1516.0,4/13/2020,15:51
32,673,-1999.0,1/6/2020,5:42
33,217,-973.0,1/18/2020,2:53
34,803,-1292.0,9/3/2020,0:43
35,318,-1995.0,11/29/2020,2:14
36,937,-1350.0,7/31/2020,20:21
37,7,-1717.0,11/17/2020,14:51
38,967,-1503.0,5/8/2020,23:23
39,506,-1207.0,10/29/2020,6:51
40,959,-1366.0,4/7/2020,11:22
41,127,-1589.0,10/15/2020,15:42
42,152,-961.0,1/27/2020,9:58
43,417,-1660.0,11/25/2020,3:10
44,949,-1390.0,4/28/2020,15:48
45,472,-1403.0,6/6/2020,17:58
46,268,-1671.0,5/24/2020,3:38
47,791,-1839.0,8/5/2020,13:17
48,198,-1202.0,10/27/2020,23:25
49,261,-1940.0,8/14/2020,18:08
50,365,-902.0,8/22/2020,12:06
51,105,-1088.0,5/20/2020,12:22
52,601,-1533.0,5/16/2020,12:11
53,560,-860.0,8/20/2020,23:47
54,539,-1903.0,11/21/2020,20:48
55,28,-811.0,3/26/2020,15:46
56,220,-982.0,1/24/2020,14:13
57,400,-896.0,3/6/2020,20:09
58,696,-1727.0,9/1/2020,23:09
59,734,-1894.0,12/3/2020,12:46
60,345,-1551.0,8/13/2020,18:27
61,233,-1372.0,3/2/2020,2:50
62,683,-1513.0,5/30/2020,7:09
63,329,-964.0,8/19/2020,13:57
64,541,-942.0,2/9/2020,18:21
65,957,-1711.0,1/25/2020,22:11
66,57,-910.0,6/6/2020,22:45
67,596,-998.0,11/23/2020,22:48
68,808,-1135.0,5/14/2020,3:01
69,925,-1653.0,3/31/2020,23:18
70,847,-978.0,1/16/2020,8:04
71,429,-1873.0,3/11/2020,1:14
72,465,-1961.0,6/18/2020,15:03
73,882,-1314.0,9/21/2020,4:30
74,410,-1734.0,1/9/2020,8:58
75,127,-1713.0,11/20/2020,13:28
76,792,-853.0,12/6/2020,13:44
77,981,-1460.0,1/6/2020,17:22
78,168,-1797.0,9/13/2020,0:27
79,50,-1526.0,3/28/2020,12:10
80,328,-1049.0,4/28/2020,4:52
81,541,-1685.0,5/29/2020,21:18
82,80,-838.0,2/26/2020,4:16
83,717,-1555.0,9/13/2020,23:50
84,968,-1539.0,2/26/2020,16:25
85,727,-903.0,9/4/2020,5:58
86,111,-1010.0,1/27/2020,10:27
87,589,-1978.0,12/16/2020,15:35
88,102,-1602.0,1/25/2020,9:15
89,8,-1059.0,2/3/2020,7:22
90,426,-1976.0,4/30/2020,17:57
91,866,-949.0,11/23/2020,14:27
92,273,-1107.0,3/25/2020,23:49
93,233,-1057.0,11/26/2020,2:55
94,308,-862.0,9/15/2020,6:45
95,777,-1688.0,3/21/2020,11:31
96,161,-1567.0,2/21/2020,23:42
97,592,-1760.0,10/31/2020,4:08
98,969,-1316.0,12/3/2020,21:05
99,479,-1999.0,12/14/2020,6:01
100,68,-1731.0,7/31/2020,14:02
101,8,-834.0,1/28/2020,10:42
102,872,-1174.0,5/27/2020,12:30
103,717,-945.0,5/11/2020,4:52
104,739,-822.0,8/2/2020,6:23
105,231,-1649.0,8/7/2020,14:33
106,850,-924.0,12/29/2020,11:36
107,425,-1348.0,6/5/2020,15:22
108,901,-1331.0,3/5/2020,12:11
109,512,-1881.0,3/21/2020,6:24
110,83,-1711.0,6/22/2020,22:18
111,854,-808.0,12/11/2020,3:15
112,665,-1313.0,9/21/2020,3:15
113,871,-1616.0,12/25/2020,19:25
114,57,-1621.0,6/24/2020,2:02
115,796,-1877.0,5/20/2020,11:38
116,152,-1052.0,3/11/2020,20:35
117,508,-962.0,11/23/2020,9:44
118,734,-1455.0,5/30/2020,1:18
119,320,-1025.0,1/17/2020,7:05
120,649,-1422.0,6/3/2020,17:44
121,413,-841.0,2/10/2020,23:06
122,589,-1525.0,2/28/2020,21:30
123,263,-1260.0,8/14/2020,13:37
124,38,-1817.0,1/10/2020,3:51
125,264,-1618.0,7/28/2020,22:16
126,681,-1076.0,4/27/2020,17:13
127,763,-1196.0,5/14/2020,5:06
128,344,-1586.0,12/26/2020,5:57
129,599,-1021.0,10/16/2020,18:04
130,560,-1313.0,3/21/2020,17:30
131,194,-1484.0,11/13/2020,21:02
132,618,-894.0,11/18/2020,16:04
133,653,-1297.0,1/16/2020,15:23
134,462,-1981.0,2/5/2020,4:28
135,125,-1342.0,11/1/2020,20:03
136,612,-1147.0,6/20/2020,19:39
137,153,-1393.0,6/26/2020,23:49
138,605,-1853.0,6/13/2020,2:53
139,373,-1563.0,7/21/2020,14:48
140,725,-1398.0,8/15/2020,19:51
141,882,-1960.0,12/19/2020,22:15
142,688,-1247.0,3/22/2020,10:47
143,773,-1060.0,7/16/2020,6:30
144,939,-1474.0,11/9/2020,7:13
145,139,-1220.0,4/27/2020,7:44
146,8,-1491.0,2/4/2020,13:14
147,702,-1900.0,5/19/2020,5:00
148,720,-1939.0,11/11/2020,13:51
149,32,-1787.0,5/5/2020,17:19
150,451,-1813.0,5/21/2020,5:16
151,234,-1224.0,8/25/2020,21:14
152,467,-1489.0,6/30/2020,4:27
153,853,-1391.0,4/20/2020,21:05
154,438,-1112.0,7/22/2020,17:09
155,14,-1469.0,8/6/2020,16:52
156,742,-1724.0,9/24/2020,21:10
157,900,-1641.0,3/21/2020,7:38
158,441,-1429.0,6/24/2020,18:14
159,733,-1753.0,6/30/2020,3:46
160,561,-1450.0,6/7/2020,6:49
161,398,-1069.0,4/24/2020,7:51
162,829,-1426.0,7/10/2020,5:35
163,441,-820.0,5/16/2020,21:50
164,61,-1350.0,3/26/2020,13:10
165,340,-1333.0,4/17/2020,23:31
166,168,-1499.0,8/31/2020,19:32
167,49,-1372.0,4/15/2020,8:57
168,436,-1126.0,3/25/2020,9:13
169,691,-892.0,6/8/2020,0:10
170,343,-1356.0,7/29/2020,11:21
171,448,-1762.0,3/1/2020,17:16
172,470,-1961.0,1/8/2020,14:31
173,222,-1915.0,9/24/2020,18:24
174,374,-922.0,5/17/2020,15:29
175,767,-1247.0,7/19/2020,6:56
176,461,-1193.0,11/16/2020,21:11
177,624,-1786.0,10/23/2020,0:20
178,35,-1112.0,12/2/2020,8:57
179,826,-1871.0,9/29/2020,9:59
180,887,-1904.0,2/11/2020,4:31
181,849,-1027.0,7/8/2020,17:59
182,176,-1375.0,10/20/2020,21:11
183,363,-848.0,1/30/2020,12:58
184,820,-1103.0,9/26/2020,14:54
185,387,-1383.0,3/23/2020,5:39
186,956,-1094.0,8/10/2020,14:49
187,451,-1597.0,5/15/2020,22:16
188,548,-886.0,7/9/2020,5:46
189,627,-1738.0,3/31/2020,19:17
190,78,-1589.0,5/31/2020,3:10
191,48,-1691.0,10/26/2020,7:52
192,585,-1187.0,6/20/2020,10:16
193,340,-1999.0,8/28/2020,2:29
194,771,-1908.0,8/15/2020,8:46
195,469,-976.0,2/17/2020,10:16
196,952,-908.0,7/25/2020,3:49
197,43,-818.0,8/21/2020,17:50
198,193,-1513.0,1/14/2020,21:14
199,903,-1114.0,2/3/2020,3:13
200,275,-855.0,5/12/2020,13:15
201,897,-1953.0,8/6/2020,7:31
202,950,-1049.0,1/12/2020,20:10
203,628,-1515.0,5/6/2020,5:21
204,191,-923.0,7/12/2020,10:29
205,297,-1198.0,11/1/2020,18:07
206,43,-965.0,10/10/2020,3:13
207,972,-1676.0,4/12/2020,23:05
208,459,-1741.0,4/10/2020,23:26
209,881,-1018.0,11/3/2020,16:29
210,867,-824.0,11/10/2020,7:13
211,37,-1868.0,3/24/2020,12:59
212,332,-1611.0,2/20/2020,1:30
213,485,-1561.0,8/5/2020,16:36
214,567,-1866.0,2/1/2020,15:43
215,300,-1688.0,3/13/2020,7:52
216,971,-1959.0,2/18/2020,12:45
217,88,-934.0,3/7/2020,19:33
218,238,-1228.0,4/23/2020,18:14
219,856,-818.0,12/21/2020,17:40
220,921,-1836.0,9/8/2020,15:15
221,945,-1481.0,3/12/2020,9:08
222,472,-1163.0,6/30/2020,3:05
223,941,-1923.0,2/4/2020,16:07
224,892,-1007.0,4/19/2020,7:27
225,846,-1974.0,8/3/2020,20:18
226,970,-888.0,2/13/2020,4:52
227,377,-1711.0,9/12/2020,23:42
228,230,-830.0,3/21/2020,11:26
229,375,-1781.0,4/7/2020,9:23
230,712,-1430.0,1/16/2020,5:35
231,827,-848.0,8/17/2020,14:05
232,934,-1649.0,6/16/2020,23:00
233,388,-1128.0,11/20/2020,3:18
234,426,-1038.0,10/12/2020,15:24
235,840,-1127.0,8/15/2020,13:24
236,324,-852.0,3/4/2020,6:33
237,200,-1749.0,7/23/2020,21:16
238,369,-1405.0,11/23/2020,2:55
239,984,-1187.0,2/2/2020,15:03
240,806,-1491.0,3/16/2020,11:15
241,191,-871.0,3/27/2020,8:47
242,343,-1312.0,8/8/2020,11:05
243,435,-1714.0,5/12/2020,2:51
244,804,-1621.0,11/24/2020,5:05
245,721,-1827.0,6/6/2020,16:34
246,523,-1455.0,9/10/2020,0:12
247,388,-1073.0,4/11/2020,17:53
248,161,-1310.0,6/7/2020,14:20
249,518,-1828.0,2/7/2020,17:15
250,477,-1745.0,1/16/2020,0:42
251,552,-989.0,3/22/2020,9:05
252,520,-1729.0,9/7/2020,14:13
253,873,-1293.0,9/14/2020,1:24
254,457,-1741.0,5/11/2020,5:40
255,475,-1729.0,12/21/2020,3:29
256,237,-1750.0,1/13/2020,0:50
257,175,-1170.0,12/14/2020,0:16
258,369,-1325.0,12/18/2020,1:14
259,28,-1027.0,3/1/2020,11:06
260,318,-1027.0,11/4/2020,21:37
261,486,-1369.0,8/17/2020,8:09
262,537,-889.0,12/31/2020,14:08
263,413,-1208.0,2/26/2020,15:02
264,782,-1020.0,1/7/2020,8:24
265,615,-975.0,12/24/2020,14:47
266,187,-1118.0,11/8/2020,5:12
267,831,-1407.0,12/18/2020,6:48
268,631,-1944.0,11/19/2020,14:10
269,243,-1779.0,1/11/2020,12:20
270,804,-1842.0,2/20/2020,14:08
271,423,-854.0,10/2/2020,3:50
272,842,-1884.0,2/29/2020,8:01
273,405,-1503.0,7/25/2020,15:15
274,831,-1211.0,8/13/2020,3:49
275,777,-1030.0,6/27/2020,11:19
276,146,-949.0,1/20/2020,22:13
277,524,-1660.0,3/30/2020,12:35
278,182,-1243.0,1/25/2020,6:49
279,82,-1755.0,6/25/2020,4:42
280,488,-946.0,5/6/2020,23:33
281,584,-1962.0,12/11/2020,3:12
282,457,-1338.0,10/6/2020,1:35
283,892,-1821.0,11/27/2020,6:29
284,813,-1046.0,12/6/2020,8:46
285,683,-1066.0,8/17/2020,12:41
286,662,-1108.0,1/4/2020,2:01
287,421,-1341.0,10/28/2020,5:03
288,497,-1756.0,6/6/2020,3:29
289,861,-1183.0,2/3/2020,3:23
290,966,-1849.0,6/13/2020,22:00
291,912,-1679.0,7/28/2020,11:17
292,518,-1007.0,6/28/2020,18:34
293,151,-1030.0,4/20/2020,21:58
294,522,-1161.0,12/19/2020,11:34
295,751,-1385.0,7/16/2020,3:03
296,753,-1203.0,10/23/2020,13:54
297,919,-801.0,8/21/2020,0:00
298,132,-1735.0,6/18/2020,12:24
299,224,-1149.0,3/7/2020,8:07
300,282,-1268.0,8/23/2020,15:42
301,821,-1310.0,3/5/2020,5:51
302,957,-1514.0,12/13/2020,15:43
303,409,-930.0,5/29/2020,15:47
304,360,-1440.0,8/26/2020,12:42
305,702,-837.0,3/26/2020,1:20
306,146,-1799.0,10/8/2020,13:52
307,199,-1199.0,5/14/2020,7:37
308,32,-1228.0,8/15/2020,15:23
309,448,-1233.0,9/2/2020,19:33
310,106,-1921.0,7/5/2020,0:41
311,454,-866.0,9/10/2020,14:48
312,982,-1500.0,1/18/2020,15:25
313,312,-1031.0,5/21/2020,8:52
314,189,-1343.0,1/18/2020,9:07
315,176,-1952.0,6/22/2020,17:10
316,435,-1553.0,12/25/2020,21:12
317,674,-1796.0,3/14/2020,5:52
318,572,-1879.0,8/1/2020,3:34
319,844,-1312.0,2/19/2020,18:06
320,283,-1957.0,8/18/2020,21:12
321,920,-810.0,2/12/2020,6:58
322,26,-1821.0,11/25/2020,21:40
323,354,-813.0,12/28/2020,10:41
324,844,-1621.0,3/17/2020,19:50
325,124,-1753.0,6/18/2020,21:24
326,911,-1450.0,6/29/2020,6:16
327,824,-1441.0,1/22/2020,15:31
328,120,-1142.0,4/30/2020,11:00
329,636,-1952.0,2/21/2020,7:55
330,41,-1503.0,6/2/2020,7:54
331,156,-1353.0,12/11/2020,2:57
332,295,-1466.0,6/7/2020,12:20
333,405,-1855.0,6/24/2020,14:19
334,609,-1403.0,1/28/2020,8:03
335,858,-1838.0,7/9/2020,21:16
336,446,-804.0,1/25/2020,16:58
337,573,-969.0,5/15/2020,20:39
338,181,-1215.0,11/12/2020,0:05
339,875,-1430.0,3/2/2020,2:13
340,838,-1367.0,7/30/2020,14:42
341,727,-1779.0,4/27/2020,17:09
342,730,-987.0,10/23/2020,2:24
343,574,-1549.0,4/3/2020,8:48
344,963,-1651.0,6/30/2020,18:12
345,609,-1803.0,4/4/2020,10:08
346,653,-1248.0,6/27/2020,10:32
347,624,-1920.0,10/23/2020,6:19
348,49,-996.0,3/9/2020,6:42
349,900,-1186.0,7/24/2020,15:02
350,99,-1292.0,8/31/2020,7:55
351,561,-800.0,1/16/2020,18:30
352,184,-863.0,11/6/2020,5:54
353,898,-1340.0,10/16/2020,20:34
354,424,-1708.0,7/5/2020,3:23
355,251,-1922.0,11/27/2020,10:03
356,720,-1932.0,4/14/2020,19:51
357,625,-1761.0,9/11/2020,19:42
358,400,-1164.0,10/2/2020,9:09
359,322,-1105.0,4/22/2020,14:34
360,522,-1828.0,5/11/2020,0:48
361,101,-1320.0,1/23/2020,13:22
362,231,-1069.0,8/27/2020,16:31
363,863,-1551.0,11/8/2020,4:44
364,204,-1644.0,4/16/2020,9:26
365,645,-858.0,1/20/2020,3:42
366,516,-849.0,7/29/2020,22:17
367,278,-1172.0,7/12/2020,12:47
368,458,-1265.0,1/24/2020,12:52
369,398,-1019.0,8/21/2020,19:44
370,806,-1185.0,9/24/2020,19:31
371,383,-1100.0,1/27/2020,21:39
372,65,-1826.0,7/23/2020,15:40
373,521,-863.0,10/20/2020,4:04
374,688,-1592.0,4/5/2020,3:12
375,967,-903.0,4/20/2020,22:00
376,612,-1378.0,3/13/2020,8:00
377,596,-1436.0,11/8/2020,14:23
378,934,-873.0,2/27/2020,12:41
379,210,-1911.0,3/13/2020,22:55
380,503,-1325.0,7/28/2020,6:52
381,461,-1005.0,12/20/2020,3:10
382,914,-1390.0,10/30/2020,9:43
383,321,-930.0,5/22/2020,4:54
384,424,-1725.0,1/20/2020,14:10
385,550,-1429.0,8/4/2020,7:42
386,292,-1880.0,1/20/2020,11:41
387,32,-1748.0,8/22/2020,5:09
388,407,-1056.0,4/12/2020,20:41
389,432,-926.0,12/22/2020,20:04
390,481,-888.0,11/24/2020,8:05
391,76,-1862.0,5/30/2020,15:30
392,479,-878.0,8/3/2020,17:11
393,3,-1174.0,5/8/2020,3:14
394,700,-1304.0,10/3/2020,20:41
395,394,-1450.0,10/27/2020,5:49
396,209,-1831.0,11/17/2020,10:39
397,777,-1931.0,8/3/2020,11:53
398,763,-1375.0,2/1/2020,5:18
399,761,-1386.0,7/2/2020,11:48
400,235,-1728.0,11/20/2020,2:13
401,552,-1991.0,4/5/2020,5:51
402,357,-1479.0,11/11/2020,0:45
403,957,-1126.0,9/10/2020,12:38
404,202,-1184.0,4/29/2020,1:01
405,823,-975.0,5/31/2020,11:13
406,392,-931.0,8/9/2020,9:35
407,740,-976.0,12/7/2020,5:09
408,279,-900.0,1/5/2020,4:47
409,360,-1837.0,3/5/2020,23:20
410,361,-1050.0,1/11/2020,0:41
411,105,-1565.0,2/20/2020,21:00
412,450,-1539.0,2/12/2020,18:03
413,137,-1593.0,1/9/2020,21:13
414,232,-1421.0,9/24/2020,7:37
415,448,-1340.0,2/24/2020,6:43
416,813,-1368.0,6/29/2020,19:46
417,559,-1684.0,12/25/2020,10:50
418,51,-1053.0,6/18/2020,14:34
419,367,-1503.0,2/22/2020,5:03
420,101,-860.0,9/5/2020,12:24
421,729,-1622.0,2/19/2020,20:01
422,50,-1987.0,12/12/2020,10:28
423,561,-1872.0,2/1/2020,14:12
424,302,-981.0,8/10/2020,15:02
425,844,-1997.0,10/12/2020,11:59
426,250,-1794.0,8/11/2020,14:30
427,862,-1373.0,9/7/2020,9:42
428,726,-1549.0,7/8/2020,14:41
429,80,-837.0,4/16/2020,0:52
430,154,-1134.0,12/4/2020,8:16
431,122,-1736.0,4/26/2020,6:01
432,37,-1261.0,6/18/2020,2:10
433,237,-1700.0,4/15/2020,13:07
434,520,-956.0,7/27/2020,13:11
435,858,-1505.0,11/20/2020,11:19
436,131,-1095.0,2/10/2020,15:14
437,19,-1192.0,12/18/2020,5:32
438,683,-1294.0,11/14/2020,10:17
439,82,-863.0,9/19/2020,13:26
440,703,-1822.0,4/14/2020,21:34
441,707,-1667.0,2/15/2020,23:42
442,110,-954.0,12/17/2020,1:10
443,485,-1111.0,2/19/2020,10:48
444,365,-1367.0,6/21/2020,11:40
445,815,-1739.0,2/13/2020,21:44
446,670,-1670.0,1/18/2020,16:06
447,694,-1072.0,11/2/2020,20:17
448,368,-1267.0,3/16/2020,10:45
449,68,-1708.0,7/22/2020,19:57
450,103,-1447.0,4/17/2020,14:02
451,87,-1528.0,12/12/2020,7:20
452,81,-1813.0,3/9/2020,10:01
453,914,-1065.0,2/5/2020,17:26
454,455,-1154.0,7/13/2020,0:49
455,528,-1476.0,10/7/2020,22:19
456,164,-1228.0,12/10/2020,0:08
457,505,-869.0,9/26/2020,6:10
458,258,-1395.0,3/5/2020,0:59
459,452,-1269.0,6/26/2020,18:29
460,382,-1443.0,3/8/2020,17:16
461,491,-1521.0,9/8/2020,9:21
462,744,-1684.0,10/5/2020,10:01
463,590,-1755.0,6/20/2020,21:02
464,220,-1330.0,6/16/2020,23:04
465,580,-1807.0,8/22/2020,21:51
466,332,-1626.0,12/1/2020,13:44
467,708,-863.0,11/30/2020,13:46
468,120,-1665.0,7/13/2020,13:45
469,668,-1106.0,2/3/2020,20:12
470,297,-1935.0,8/11/2020,23:24
471,55,-1528.0,5/2/2020,3:20
472,585,-1567.0,7/11/2020,18:52
473,941,-1322.0,12/26/2020,21:28
474,411,-1265.0,5/21/2020,13:58
475,266,-1959.0,4/5/2020,13:25
476,402,-1575.0,7/4/2020,16:17
477,192,-1849.0,3/6/2020,17:11
478,806,-1770.0,12/13/2020,2:24
479,446,-1520.0,9/8/2020,4:00
480,598,-1639.0,4/20/2020,10:07
481,287,-1253.0,10/1/2020,6:06
482,335,-1407.0,8/10/2020,17:21
483,192,-1224.0,9/30/2020,4:10
484,516,-1419.0,7/18/2020,14:41
485,718,-934.0,11/12/2020,20:22
486,720,-1033.0,12/4/2020,8:34
487,10,-1773.0,5/3/2020,21:55
488,197,-1916.0,8/26/2020,6:26
489,602,-947.0,6/25/2020,0:23
490,968,-922.0,8/24/2020,3:29
491,945,-895.0,7/23/2020,10:18
492,43,-912.0,1/23/2020,12:46
493,181,-990.0,1/11/2020,9:16
494,318,-869.0,1/22/2020,13:45
495,65,-1465.0,11/29/2020,21:00
496,414,-843.0,4/6/2020,1:43
497,491,-937.0,1/6/2020,18:39
498,908,-1609.0,1/29/2020,5:09
499,38,-966.0,2/14/2020,3:27
500,411,-814.0,11/24/2020,18:02
501,608,-1941.0,1/21/2020,20:48
502,135,-1217.0,1/15/2020,18:13
503,272,-1289.0,2/15/2020,22:44
504,955,-1000.0,10/28/2020,6:37
505,218,-1213.0,10/17/2020,8:24
506,846,-1462.0,3/28/2020,13:12
507,907,-890.0,7/19/2020,14:12
508,480,-1887.0,3/4/2020,19:20
509,877,-1491.0,6/4/2020,21:33
510,872,-1810.0,9/18/2020,9:35
511,546,-1500.0,1/19/2020,2:11
512,344,-1472.0,1/29/2020,22:11
513,731,-1339.0,11/20/2020,14:39
514,412,-1138.0,6/23/2020,11:41
515,587,-1162.0,7/9/2020,10:21
516,265,-1749.0,6/9/2020,17:28
517,497,-1993.0,10/25/2020,0:12
518,376,-1629.0,1/12/2020,22:49
519,260,-1355.0,3/26/2020,17:01
520,333,-1023.0,7/29/2020,15:24
521,843,-1148.0,4/3/2020,2:10
522,32,-815.0,7/6/2020,13:51
523,286,-867.0,1/28/2020,3:43
524,885,-1616.0,5/19/2020,13:15
525,309,-1475.0,1/25/2020,22:49
526,939,-1525.0,12/18/2020,2:09
527,104,-1425.0,4/17/2020,19:10
528,772,-1519.0,9/24/2020,8:01
529,30,-1244.0,12/22/2020,3:20
530,417,-808.0,3/7/2020,14:11
531,620,-1299.0,3/14/2020,21:48
532,151,-1503.0,1/20/2020,4:42
533,1,-1746.0,7/3/2020,17:20
534,1,-1864.0,7/10/2020,22:58
535,455,-1782.0,1/15/2020,8:55
536,142,-1865.0,6/3/2020,22:22
537,112,-870.0,11/21/2020,4:31
538,154,-1160.0,7/21/2020,8:21
539,302,-1606.0,9/30/2020,21:24
540,834,-1054.0,11/30/2020,10:55
541,233,-1324.0,5/26/2020,4:09
542,269,-1951.0,12/17/2020,9:37
543,436,-1012.0,6/8/2020,6:19
544,68,-1607.0,5/22/2020,5:44
545,250,-1655.0,10/25/2020,19:47
546,885,-1154.0,10/12/2020,0:15
547,210,-1859.0,2/23/2020,5:16
548,299,-1988.0,12/10/2020,20:53
549,448,-1904.0,4/6/2020,11:24
550,819,-1158.0,5/10/2020,8:02
551,22,-1000.0,1/26/2020,22:17
552,673,-1008.0,10/9/2020,3:49
553,976,-1941.0,1/4/2020,10:50
554,892,-1185.0,2/11/2020,13:18
555,747,-1475.0,6/15/2020,22:12
556,855,-1407.0,9/20/2020,7:42
557,352,-1489.0,9/30/2020,16:46
558,635,-1672.0,5/29/2020,12:11
559,351,-1466.0,1/4/2020,13:15
560,188,-1937.0,3/1/2020,2:18
561,909,-1796.0,10/14/2020,5:36
562,109,-1369.0,6/24/2020,13:33
563,694,-1198.0,4/15/2020,9:24
564,461,-1111.0,11/15/2020,4:18
565,294,-1886.0,4/11/2020,22:01
566,368,-1122.0,1/29/2020,18:03
567,237,-1104.0,10/10/2020,0:59
568,871,-1840.0,1/25/2020,17:24
569,771,-1446.0,4/25/2020,22:22
570,878,-889.0,12/29/2020,20:46
571,171,-1344.0,4/10/2020,1:57
572,606,-1617.0,10/2/2020,21:03
573,894,-1825.0,6/10/2020,9:17
574,257,-1894.0,12/17/2020,17:10
575,135,-809.0,11/12/2020,7:06
576,855,-1547.0,4/27/2020,7:34
577,366,-1174.0,1/9/2020,11:30
578,753,-1553.0,7/30/2020,0:29
579,740,-1731.0,6/4/2020,4:58
580,419,-1231.0,1/10/2020,0:40
581,251,-1543.0,8/20/2020,8:55
582,747,-1944.0,10/11/2020,3:00
583,502,-1477.0,9/21/2020,1:55
584,164,-1694.0,11/19/2020,13:11
585,559,-1404.0,8/24/2020,16:24
586,800,-1698.0,8/20/2020,13:09
587,331,-1050.0,4/8/2020,21:50
588,557,-1633.0,12/29/2020,11:05
589,196,-1562.0,6/28/2020,19:23
590,142,-1693.0,11/7/2020,13:19
591,906,-974.0,8/8/2020,1:04
592,519,-997.0,2/21/2020,2:20
593,853,-1806.0,9/17/2020,5:43
594,204,-1440.0,7/23/2020,7:41
595,30,-1080.0,1/22/2020,3:26
596,956,-1359.0,9/25/2020,8:40
597,209,-1329.0,5/3/2020,16:31
598,579,-1367.0,7/26/2020,9:35
599,463,-982.0,10/23/2020,7:35
600,706,-1213.0,6/29/2020,15:43
601,162,-1870.0,11/3/2020,22:53
602,560,-1256.0,4/24/2020,7:48
603,142,-833.0,6/14/2020,18:08
604,685,-1451.0,7/13/2020,3:14
605,186,-900.0,8/26/2020,22:16
606,736,-1896.0,7/29/2020,6:01
607,977,-1905.0,7/14/2020,3:27
608,705,-908.0,9/4/2020,9:40
609,381,-1214.0,12/3/2020,19:02
610,16,-1482.0,4/24/2020,3:26
611,908,-1959.0,5/10/2020,10:29
612,442,-1749.0,9/26/2020,6:28
613,264,-1552.0,11/18/2020,20:56
614,503,-1535.0,4/20/2020,8:19
615,713,-1339.0,10/4/2020,22:50
616,346,-1305.0,2/1/2020,9:19
617,266,-1442.0,6/13/2020,3:33
618,5,-1906.0,10/2/2020,5:00
619,732,-1518.0,6/19/2020,2:20
620,925,-1525.0,3/12/2020,0:50
621,950,-1963.0,3/10/2020,4:40
622,441,-1148.0,5/10/2020,14:36
623,642,-1960.0,9/13/2020,5:42
624,26,-1125.0,6/15/2020,13:24
625,714,-1611.0,5/15/2020,23:12
626,630,-1764.0,10/3/2020,1:29
627,532,-1111.0,5/26/2020,13:25
628,649,-1984.0,3/13/2020,6:29
629,924,-1963.0,7/21/2020,0:40
630,751,-1049.0,10/14/2020,7:10
631,626,-1688.0,11/4/2020,11:59
632,913,-1556.0,8/21/2020,9:19
633,424,-858.0,8/5/2020,5:13
634,768,-1307.0,10/21/2020,5:31
635,29,-1048.0,3/13/2020,19:34
636,852,-1396.0,7/23/2020,6:21
